c ,From,To,Modes,length,time,Type,Lanes,VDF,Data1,Data2,Data3
,229018,229108,apb,0.047621,0.066759,106,4.0,23,42.800,8800.0,0.0000
,229021,229022,apb,0.039236,0.098500,107,1.0,29,23.900,2200.0,0.0000
,229022,229021,apb,0.039236,0.098500,107,1.0,29,23.900,2200.0,0.0000
,229034,228953,apb,0.042508,0.066246,107,2.0,27,38.500,4400.0,0.0000
,229034,228971,apb,0.072005,0.112216,107,2.0,27,38.500,4400.0,0.0000
,229037,228914,apb,0.086211,0.110324,107,2.0,23,46.900,4400.0,0.0000
,229037,228938,apb,0.091731,0.128655,107,2.0,23,42.800,4400.0,0.0000
,229038,228963,apb,0.029395,0.045810,107,2.0,27,38.500,4400.0,0.0000
,229038,228971,apb,0.139277,0.217055,107,2.0,27,38.500,4400.0,0.0000
,229039,229040,apb,0.093993,0.235966,107,1.0,29,23.900,2200.0,0.0000
,229039,554257,apb,0.023645,0.059360,107,1.0,29,23.900,2200.0,0.0000
,229040,229039,apb,0.093993,0.235966,107,1.0,29,23.900,2200.0,0.0000
,229040,229042,apb,0.041903,0.105196,107,1.0,29,23.900,2200.0,0.0000
,229042,229040,apb,0.041903,0.105196,107,1.0,29,23.900,2200.0,0.0000
,229042,229045,apb,0.205893,0.519058,107,1.0,29,23.800,2200.0,0.0000
,229045,229042,apb,0.205893,0.519058,107,1.0,29,23.800,2200.0,0.0000
,229047,229048,apb,0.135509,0.198306,107,2.0,31,41.000,4400.0,0.0000
,229047,229129,apb,0.024547,0.021627,107,3.0,11,68.100,6600.0,0.0000
,229047,554318,apb,0.040883,0.065245,107,3.0,31,37.600,6600.0,0.0000
,229048,229047,apb,0.135509,0.198388,107,2.0,31,41.000,4400.0,0.0000
,229048,229071,apb,0.075530,0.110549,107,2.0,31,41.000,4400.0,0.0000
,229048,229130,apb,0.102444,0.143614,107,4.0,23,42.800,8800.0,0.0000
,229049,229000,apb,0.020381,0.046674,106,1.0,29,26.200,2200.0,0.0000
,229049,229002,apb,0.161819,0.407947,106,1.0,29,23.800,2200.0,0.0000
,229049,229050,apb,0.281367,0.438494,107,2.0,27,38.500,4400.0,0.0000
,229049,229072,apb,0.119350,0.191471,107,2.0,31,37.400,4400.0,0.0000
,229050,228990,apb,0.027243,0.043823,107,2.0,31,37.300,4400.0,0.0000
,229050,229049,apb,0.281367,0.438494,107,2.0,27,38.500,4400.0,0.0000
,229051,228990,apb,0.022714,0.031842,107,2.0,23,42.800,4400.0,0.0000
,229051,554264,apb,0.008479,0.011886,107,2.0,23,42.800,4400.0,0.0000
,229052,229071,apb,0.062628,0.091745,107,2.0,31,41.000,4400.0,0.0000
,229052,229072,apb,0.119349,0.174657,107,2.0,31,41.000,4400.0,0.0000
,229052,229076,apb,0.083694,0.134289,107,2.0,31,37.400,4400.0,0.0000
,229052,229159,apb,0.037515,0.060346,107,2.0,31,37.300,4400.0,0.0000
,229062,228975,apb,0.045729,0.073362,107,2.0,31,37.400,4400.0,0.0000
,229062,228976,apb,0.129155,0.207756,107,2.0,31,37.300,4400.0,0.0000
,229071,229048,apb,0.075530,0.110645,107,2.0,31,41.000,4400.0,0.0000
,229071,229052,apb,0.062628,0.091665,107,2.0,31,41.000,4400.0,0.0000
,229071,229072,apb,0.183168,0.461768,107,1.0,29,23.800,2200.0,0.0000
,229072,229049,apb,0.119350,0.174659,107,2.0,31,41.000,4400.0,0.0000
,229072,229052,apb,0.119349,0.191469,107,2.0,31,37.400,4400.0,0.0000
,229072,229071,apb,0.183168,0.461768,107,1.0,29,23.800,2200.0,0.0000
,229073,229074,apb,0.224761,0.566624,107,1.0,29,23.800,2200.0,0.0000
,229073,229079,apb,0.043864,0.070370,107,2.0,31,37.400,4400.0,0.0000
,229073,229160,apb,0.019158,0.028065,107,2.0,31,41.000,4400.0,0.0000
,229074,227556,apb,0.065708,0.150476,106,1.0,29,26.200,2200.0,0.0000
,229074,229001,apb,0.044864,0.113103,106,1.0,29,23.800,2200.0,0.0000
,229074,229073,apb,0.224761,0.566624,107,1.0,29,23.800,2200.0,0.0000
,229076,229052,apb,0.083694,0.134268,107,2.0,31,37.400,4400.0,0.0000
,229076,554304,apb,0.126426,0.185014,107,4.0,31,41.000,8800.0,0.0000
,229076,554316,apb,0.013311,0.012779,107,4.0,11,62.500,8800.0,0.0000
,229078,209626,apb,0.517145,0.535901,106,2.0,15,57.900,4400.0,0.0000
,229078,227874,apb,0.008771,0.009042,106,2.0,15,58.200,4400.0,0.0000
,229078,229079,apb,0.082448,0.120779,107,2.0,31,41.000,4400.0,0.0000
,229079,229073,apb,0.043864,0.064257,107,2.0,31,41.000,4400.0,0.0000
,229079,554300,apb,0.059095,0.086480,107,2.0,31,41.000,4400.0,0.0000
,229080,228963,apb,0.095128,0.133357,107,2.0,23,42.800,4400.0,0.0000
,229080,228990,apb,0.353978,0.496231,107,2.0,23,42.800,4400.0,0.0000
,229084,228961,apb,0.176369,0.437279,107,1.0,25,24.200,2200.0,0.0000
,229084,228965,apb,0.086516,0.214502,107,1.0,25,24.200,2200.0,0.0000
,229086,228500,apb,0.058192,0.081579,106,3.0,23,42.800,6600.0,0.0000
,229086,554293,apb,0.026437,0.037062,106,3.0,23,42.800,6600.0,0.0000
,229087,228810,apb,0.017747,0.040972,107,1.0,29,26.200,2200.0,0.0000
,229087,228811,apb,0.669687,1.217613,107,1.0,17,33.000,2200.0,0.0000
,229087,554227,apb,0.423390,0.768903,107,1.0,17,33.100,2200.0,0.0000
,229088,227861,apb,0.039256,0.054146,106,2.0,23,43.500,4400.0,0.0000
,229088,229089,apb,0.035796,0.048592,106,2.0,23,44.200,4400.0,0.0000
,229089,229088,apb,0.035796,0.049374,106,2.0,23,43.500,4400.0,0.0000
,229089,229150,apb,0.317278,0.430694,106,2.0,23,44.200,4400.0,0.0000
,229090,227861,apb,0.036828,0.078081,107,1.0,21,28.300,2200.0,0.0000
,229090,228816,apb,0.126727,0.268681,107,1.0,21,28.300,2200.0,0.0000
,229090,229091,apb,0.039364,0.099238,107,1.0,29,23.800,2200.0,0.0000
,229091,227805,apb,1.193292,1.630925,106,2.0,23,43.900,4400.0,0.0000
,229091,227861,apb,0.027049,0.036718,106,2.0,23,44.200,4400.0,0.0000
,229093,228989,apb,0.026194,0.027004,107,3.0,15,58.200,6600.0,0.0000
,229093,554280,apb,0.226881,0.214376,107,3.0,15,63.500,6600.0,0.0000
,229107,228961,apb,0.243545,0.341421,106,4.0,23,42.800,8800.0,0.0000
,229107,229108,apb,0.044461,0.062329,106,4.0,23,42.800,8800.0,0.0000
,229108,229018,apb,0.047621,0.066759,106,4.0,23,42.800,8800.0,0.0000
,229108,229107,apb,0.044461,0.062329,106,4.0,23,42.800,8800.0,0.0000
,229111,228993,apb,0.077429,0.195199,107,1.0,29,23.800,2200.0,0.0000
,229123,228499,apb,0.031404,0.079170,107,1.0,29,23.800,2200.0,0.0000
,229123,228877,apb,0.108653,0.272771,107,1.0,29,23.900,2200.0,0.0000
,229124,228812,apb,0.440327,0.936868,107,1.0,21,28.200,2200.0,0.0000
,229124,228877,apb,0.067698,0.143530,107,1.0,21,28.300,2200.0,0.0000
,229127,229128,apb,0.075747,0.066738,107,3.0,11,68.100,6600.0,0.0000
,229127,229129,apb,0.033896,0.032540,107,3.0,11,62.500,6600.0,0.0000
,229128,229127,apb,0.075747,0.072717,107,3.0,11,62.500,6600.0,0.0000
,229128,554274,apb,0.076054,0.067008,107,3.0,11,68.100,6600.0,0.0000
,229129,229047,apb,0.024547,0.023565,107,3.0,11,62.500,6600.0,0.0000
,229129,229127,apb,0.033896,0.029864,107,3.0,11,68.100,6600.0,0.0000
,229129,229130,apb,0.194246,0.489696,107,1.0,29,23.800,2200.0,0.0000
,229130,229002,apb,0.132023,0.185081,107,4.0,23,42.800,8800.0,0.0000
,229130,229048,apb,0.102444,0.143614,107,4.0,23,42.800,8800.0,0.0000
,229130,229129,apb,0.194246,0.489696,107,1.0,29,23.800,2200.0,0.0000
,229131,228820,apb,0.015939,0.014043,107,3.0,11,68.100,6600.0,0.0000
,229131,228954,apb,0.015854,0.015220,107,3.0,11,62.500,6600.0,0.0000
,229135,227948,apb,0.026552,0.037231,107,2.0,23,42.800,4400.0,0.0000
,229135,229136,apb,0.051320,0.108806,107,1.0,21,28.300,2200.0,0.0000
,229136,227948,apb,0.040085,0.048105,103,2.0,23,50.000,4400.0,0.0000
,229136,228901,apb,0.025894,0.031074,103,2.0,23,50.000,4400.0,0.0000
,229147,228910,apb,0.423382,1.049707,107,1.0,25,24.200,2200.0,0.0000
,229150,228106,apb,0.111923,0.151932,106,2.0,23,44.200,4400.0,0.0000
,229150,229089,apb,0.317278,0.437625,106,2.0,23,43.500,4400.0,0.0000
,229150,229151,apb,0.063277,0.134632,107,1.0,21,28.200,2200.0,0.0000
,229151,229150,apb,0.063277,0.134632,107,1.0,21,28.200,2200.0,0.0000
,229151,229152,apb,0.298272,0.632379,107,1.0,21,28.300,2200.0,0.0000
,229152,229151,apb,0.298272,0.632379,107,1.0,21,28.300,2200.0,0.0000
,229152,229153,apb,0.036189,0.076726,107,1.0,21,28.300,2200.0,0.0000
,229153,227861,apb,0.144887,0.307181,107,1.0,21,28.300,2200.0,0.0000
,229153,229152,apb,0.036189,0.076726,107,1.0,21,28.300,2200.0,0.0000
,229159,229052,apb,0.037515,0.054956,107,2.0,31,41.000,4400.0,0.0000
,229159,229160,apb,0.035463,0.056893,107,2.0,31,37.400,4400.0,0.0000
,229160,229073,apb,0.019158,0.030735,107,2.0,31,37.400,4400.0,0.0000
,229160,229159,apb,0.035463,0.051950,107,2.0,31,41.000,4400.0,0.0000
,230101,230220,apb,1.271763,2.107894,106,1.0,13,36.200,2200.0,0.0000
,230101,230354,apb,0.047625,0.119561,107,1.0,29,23.900,2200.0,0.0000
,230101,230355,apb,0.023645,0.059360,107,1.0,29,23.900,2200.0,0.0000
,230101,230810,apb,0.005686,0.007581,108,1.0,33,45.000,2200.0,0.0000
,230102,230355,apb,0.133123,0.177497,108,1.0,33,45.000,2200.0,0.0000
,230102,230777,apb,0.497336,0.328636,102,4.0,7,90.800,8800.0,0.0000
,230105,230152,apb,0.032748,0.045909,107,5.0,23,42.800,11000,0.0000
,230105,230729,apb,0.109260,0.170275,107,2.0,27,38.500,4400.0,0.0000
,230105,231007,apb,0.041639,0.058376,107,3.0,23,42.800,6600.0,0.0000
,230105,231049,apb,0.397915,0.620127,107,2.0,27,38.500,4400.0,0.0000
,230106,554441,apb,0.035251,0.036720,105,3.0,15,57.600,6600.0,0.0000
,230106,554442,apb,0.033209,0.046555,107,5.0,23,42.800,11000,0.0000
,230106,554443,apb,0.031611,0.029963,105,4.0,15,63.300,8800.0,0.0000
,230106,554444,apb,0.032503,0.045565,107,5.0,23,42.800,11000,0.0000
,230108,230148,apb,0.081655,0.085058,105,4.0,15,57.600,8800.0,0.0000
,230108,230170,apb,0.109708,0.113687,107,2.0,15,57.900,4400.0,0.0000
,230108,230209,apb,0.290842,0.275681,105,4.0,15,63.300,8800.0,0.0000
,230110,230150,apb,0.065057,0.061667,105,3.0,15,63.300,6600.0,0.0000
,230110,230318,apb,0.101408,0.118606,107,2.0,19,51.300,4400.0,0.0000
,230110,232906,apb,0.311244,0.324215,105,3.0,15,57.600,6600.0,0.0000
,230112,230320,apb,0.015414,0.018030,107,3.0,19,51.300,6600.0,0.0000
,230112,232459,apb,0.198494,0.232181,107,3.0,19,51.300,6600.0,0.0000
,230114,230156,apb,0.032015,0.037448,107,3.0,19,51.300,6600.0,0.0000
,230114,230157,apb,0.034019,0.039791,107,3.0,19,51.300,6600.0,0.0000
,230114,230158,apb,0.036741,0.042974,107,3.0,19,51.300,6600.0,0.0000
,230116,230159,apb,0.034964,0.040894,107,3.0,19,51.300,6600.0,0.0000
,230116,230376,apb,0.254444,0.396536,107,2.0,27,38.500,4400.0,0.0000
,230116,231049,apb,0.182912,0.285058,107,2.0,27,38.500,4400.0,0.0000
,230117,230153,apb,0.036859,0.038395,105,4.0,15,57.600,8800.0,0.0000
,230117,230154,apb,0.036422,0.042599,107,3.0,19,51.300,6600.0,0.0000
,230117,230155,apb,0.037661,0.044048,107,3.0,19,51.300,6600.0,0.0000
,230117,230164,apb,0.037469,0.035516,105,4.0,15,63.300,8800.0,0.0000
,230123,230196,apb,0.561093,0.912346,107,1.0,9,36.900,2200.0,0.0000
,230123,230233,apb,0.040196,0.043850,107,2.0,15,55.000,4400.0,0.0000
,230123,230650,apb,0.996702,2.113149,107,1.0,21,28.300,2200.0,0.0000
,230123,230665,apb,0.028854,0.030480,107,2.0,15,56.800,4400.0,0.0000
,230124,230197,apb,0.033090,0.034954,107,2.0,15,56.800,4400.0,0.0000
,230124,230198,apb,0.046578,0.050834,106,2.0,15,55.000,4400.0,0.0000
,230124,230199,apb,0.035131,0.036418,106,2.0,15,57.900,4400.0,0.0000
,230127,230226,apb,0.010000,0.018182,107,1.0,17,33.000,2200.0,0.0000
,230127,230605,apb,0.225732,0.480281,107,1.0,21,28.200,2200.0,0.0000
,230131,230705,apb,0.043155,0.044756,106,2.0,15,57.900,4400.0,0.0000
,230131,230706,apb,0.045698,0.064063,107,2.0,23,42.800,4400.0,0.0000
,230131,230722,apb,0.039410,0.040878,106,2.0,15,57.900,4400.0,0.0000
,230131,230960,apb,0.035725,0.050082,107,2.0,23,42.800,4400.0,0.0000
,230148,230108,apb,0.081655,0.077399,105,4.0,15,63.300,8800.0,0.0000
,230148,554443,apb,0.010000,0.010417,105,4.0,15,57.600,8800.0,0.0000
,230149,230599,apb,0.210811,0.295532,107,5.0,23,42.800,11000,0.0000
,230149,554442,apb,0.005050,0.007080,107,5.0,23,42.800,11000,0.0000
,230150,230110,apb,0.065057,0.067768,105,3.0,15,57.600,6600.0,0.0000
,230150,554441,apb,0.005338,0.005060,105,3.0,15,63.300,6600.0,0.0000
,230151,230179,apb,0.066339,0.092999,107,5.0,23,42.800,11000,0.0000
,230151,554444,apb,0.005288,0.007413,107,5.0,23,42.800,11000,0.0000
,230152,230105,apb,0.032748,0.045909,107,5.0,23,42.800,11000,0.0000
,230152,230600,apb,0.088917,0.124651,107,5.0,23,42.800,11000,0.0000
,230153,230117,apb,0.036859,0.034938,105,4.0,15,63.300,8800.0,0.0000
,230153,230209,apb,0.095102,0.099065,105,4.0,15,57.600,8800.0,0.0000
,230154,230117,apb,0.036422,0.042599,107,3.0,19,51.300,6600.0,0.0000
,230154,231051,apb,0.061127,0.071494,107,3.0,19,51.300,6600.0,0.0000
,230155,230117,apb,0.037661,0.044050,107,3.0,19,51.300,6600.0,0.0000
,230155,230321,apb,0.051692,0.060459,107,3.0,19,51.300,6600.0,0.0000
,230156,230114,apb,0.032015,0.037448,107,3.0,19,51.300,6600.0,0.0000
,230156,230320,apb,0.092267,0.107926,107,3.0,19,51.300,6600.0,0.0000
,230157,230114,apb,0.034019,0.039794,107,3.0,19,51.300,6600.0,0.0000
,230157,230230,apb,0.105137,0.122975,107,3.0,19,51.300,6600.0,0.0000
,230158,230114,apb,0.036741,0.042972,107,3.0,19,51.300,6600.0,0.0000
,230158,230321,apb,0.222079,0.259753,107,3.0,19,51.300,6600.0,0.0000
,230159,230116,apb,0.034964,0.040894,107,3.0,19,51.300,6600.0,0.0000
,230159,230316,apb,0.078399,0.091695,107,3.0,19,51.300,6600.0,0.0000
,230164,230117,apb,0.037469,0.039030,105,4.0,15,57.600,8800.0,0.0000
,230164,230402,apb,0.016209,0.015364,105,4.0,15,63.300,8800.0,0.0000
,230166,230187,apb,0.089977,0.190764,107,1.0,21,28.300,2200.0,0.0000
,230166,230188,apb,0.096486,0.100029,106,2.0,15,57.900,4400.0,0.0000
,230166,230647,apb,0.428902,0.444620,106,2.0,15,57.900,4400.0,0.0000
,230167,230457,apb,0.437901,0.285898,102,4.0,7,91.900,8800.0,0.0000
,230170,230108,apb,0.109708,0.113687,107,2.0,15,57.900,4400.0,0.0000
,230170,230179,apb,0.115853,0.186359,107,2.0,31,37.300,4400.0,0.0000
,230170,232169,apb,0.179438,0.297411,107,1.0,13,36.200,2200.0,0.0000
,230173,230770,apb,0.010000,0.014019,107,2.0,23,42.800,4400.0,0.0000
,230173,230811,apb,0.054949,0.089348,107,1.0,9,36.900,2200.0,0.0000
,230173,230812,apb,0.051827,0.084272,107,1.0,9,36.900,2200.0,0.0000
,230174,230294,apb,0.219841,0.308188,107,2.0,23,42.800,4400.0,0.0000
,230174,230297,apb,0.102878,0.259356,107,1.0,29,23.800,2200.0,0.0000
,230174,230298,apb,0.229135,0.575234,107,1.0,29,23.900,2200.0,0.0000
,230174,230932,apb,0.169705,0.237904,107,2.0,23,42.800,4400.0,0.0000
,230175,230298,apb,0.168479,0.424737,107,1.0,29,23.800,2200.0,0.0000
,230175,230300,apb,0.149858,0.233545,107,2.0,27,38.500,4400.0,0.0000
,230175,230301,apb,0.122986,0.191666,107,2.0,27,38.500,4400.0,0.0000
,230176,230221,apb,0.607002,1.003309,106,1.0,13,36.300,2200.0,0.0000
,230176,230223,apb,0.006817,0.017114,107,1.0,29,23.900,2200.0,0.0000
,230176,230936,apb,0.148658,0.245716,106,1.0,13,36.300,2200.0,0.0000
,230179,230151,apb,0.066339,0.092999,107,5.0,23,42.800,11000,0.0000
,230179,230170,apb,0.115853,0.186359,107,2.0,31,37.300,4400.0,0.0000
,230179,230318,apb,0.109121,0.273944,107,1.0,29,23.900,2200.0,0.0000
,230179,232170,apb,0.175757,0.246390,107,5.0,23,42.800,11000,0.0000
,230181,230604,apb,0.327931,0.697725,107,1.0,21,28.200,2200.0,0.0000
,230181,230605,apb,0.899527,1.907124,107,1.0,21,28.300,2200.0,0.0000
,230181,230815,apb,0.200114,0.425774,107,1.0,21,28.200,2200.0,0.0000
,230181,231097,apb,1.031253,2.194155,107,1.0,21,28.200,2200.0,0.0000
,230186,230216,apb,0.260831,0.554960,107,1.0,21,28.200,2200.0,0.0000
,230186,230307,apb,0.110586,0.155027,107,3.0,23,42.800,6600.0,0.0000
,230186,232250,apb,0.572585,0.892340,107,2.0,27,38.500,4400.0,0.0000
,230186,554459,apb,0.093802,0.146185,107,2.0,27,38.500,4400.0,0.0000
,230187,230166,apb,0.089977,0.190764,107,1.0,21,28.300,2200.0,0.0000
,230187,230188,apb,0.085347,0.181589,107,1.0,21,28.200,2200.0,0.0000
,230187,230234,apb,0.322160,0.683025,107,1.0,21,28.300,2200.0,0.0000
,230188,230166,apb,0.096486,0.100022,106,2.0,15,57.900,4400.0,0.0000
,230188,230199,apb,0.521815,0.540975,106,2.0,15,57.900,4400.0,0.0000
,230192,230193,apb,0.293304,0.192541,102,4.0,7,91.400,8800.0,0.0000
,230192,231284,apb,0.084970,0.060334,102,2.0,5,84.500,4400.0,0.0000
,230194,230334,apb,0.042087,0.106102,107,1.0,29,23.800,2200.0,0.0000
,230194,230953,apb,0.064572,0.045850,102,2.0,5,84.500,4400.0,0.0000
,230195,230982,apb,0.030100,0.042196,107,2.0,23,42.800,4400.0,0.0000
,230195,231081,apb,0.015843,0.022210,107,2.0,23,42.800,4400.0,0.0000
,230195,554425,apb,0.022280,0.023544,106,2.0,15,56.800,4400.0,0.0000
,230195,554426,apb,0.010846,0.011837,106,2.0,15,55.000,4400.0,0.0000
,230196,230123,apb,0.561093,0.912346,107,1.0,9,36.900,2200.0,0.0000
,230196,230545,apb,0.345176,0.731822,107,1.0,21,28.300,2200.0,0.0000
,230196,230710,apb,0.409911,0.666522,107,1.0,9,36.900,2200.0,0.0000
,230197,230124,apb,0.033090,0.036098,107,2.0,15,55.000,4400.0,0.0000
,230197,230199,apb,0.040912,0.067810,107,1.0,13,36.200,2200.0,0.0000
,230197,230224,apb,0.088434,0.093416,107,2.0,15,56.800,4400.0,0.0000
,230198,230124,apb,0.046578,0.049220,106,2.0,15,56.800,4400.0,0.0000
,230198,230986,apb,0.270296,0.294996,106,2.0,15,55.000,4400.0,0.0000
,230199,230124,apb,0.035131,0.036421,106,2.0,15,57.900,4400.0,0.0000
,230199,230188,apb,0.521815,0.540938,106,2.0,15,57.900,4400.0,0.0000
,230199,230198,apb,0.066689,0.110534,106,1.0,13,36.200,2200.0,0.0000
,230206,230277,apb,0.145414,0.236446,107,1.0,9,36.900,2200.0,0.0000
,230206,230332,apb,0.144486,0.225173,107,2.0,27,38.500,4400.0,0.0000
,230206,231172,apb,0.117983,0.183870,107,2.0,27,38.500,4400.0,0.0000
,230209,230108,apb,0.290842,0.302961,105,4.0,15,57.600,8800.0,0.0000
,230209,230153,apb,0.095102,0.090145,105,4.0,15,63.300,8800.0,0.0000
,230211,230213,apb,0.382493,0.948330,107,1.0,25,24.200,2200.0,0.0000
,230211,230897,apb,0.210961,0.531834,107,1.0,29,23.800,2200.0,0.0000
,230212,230214,apb,0.809391,1.716023,107,1.0,21,28.300,2200.0,0.0000
,230212,230923,apb,0.373898,0.618013,106,1.0,13,36.300,2200.0,0.0000
,230212,230936,apb,0.127656,0.211585,106,1.0,13,36.200,2200.0,0.0000
,230213,230211,apb,0.382493,0.948330,107,1.0,25,24.200,2200.0,0.0000
,230213,230214,apb,0.029544,0.074481,107,1.0,29,23.800,2200.0,0.0000
,230214,230212,apb,0.809391,1.716023,107,1.0,21,28.300,2200.0,0.0000
,230214,230213,apb,0.029544,0.074481,107,1.0,29,23.800,2200.0,0.0000
,230216,230186,apb,0.260831,0.554960,107,1.0,21,28.200,2200.0,0.0000
,230216,230217,apb,0.041626,0.088566,107,1.0,21,28.200,2200.0,0.0000
,230217,230216,apb,0.041626,0.088566,107,1.0,21,28.200,2200.0,0.0000
,230217,230236,apb,0.011835,0.025181,107,1.0,21,28.200,2200.0,0.0000
,230218,230647,apb,0.217575,0.225564,106,2.0,15,57.900,4400.0,0.0000
,230218,230651,apb,0.081356,0.084337,106,2.0,15,57.900,4400.0,0.0000
,230220,230101,apb,1.271763,2.107894,106,1.0,13,36.200,2200.0,0.0000
,230220,230221,apb,0.037578,0.062112,106,1.0,13,36.300,2200.0,0.0000
,230221,230176,apb,0.607002,1.003309,106,1.0,13,36.300,2200.0,0.0000
,230221,230220,apb,0.037578,0.062112,106,1.0,13,36.300,2200.0,0.0000
,230222,230223,apb,0.015681,0.039367,107,1.0,29,23.900,2200.0,0.0000
,230222,231108,apb,1.351854,2.457916,107,1.0,17,33.000,2200.0,0.0000
,230223,230176,apb,0.006817,0.017114,107,1.0,29,23.900,2200.0,0.0000
,230223,230222,apb,0.015681,0.039367,107,1.0,29,23.900,2200.0,0.0000
,230224,230197,apb,0.088434,0.096473,107,2.0,15,55.000,4400.0,0.0000
,230224,230233,apb,0.417812,0.441351,107,2.0,15,56.800,4400.0,0.0000
,230225,230703,apb,0.019825,0.021627,107,2.0,15,55.000,4400.0,0.0000
,230225,230704,apb,0.036372,0.038421,107,2.0,15,56.800,4400.0,0.0000
,230226,230127,apb,0.010000,0.018182,107,1.0,17,33.000,2200.0,0.0000
,230226,230227,apb,0.009873,0.017951,107,1.0,17,33.000,2200.0,0.0000
,230227,230226,apb,0.009873,0.017951,107,1.0,17,33.000,2200.0,0.0000
,230227,230649,apb,0.018657,0.033819,107,1.0,17,33.100,2200.0,0.0000
,230230,230157,apb,0.105137,0.122985,107,3.0,19,51.300,6600.0,0.0000
,230230,232875,apb,0.030210,0.035336,107,3.0,19,51.300,6600.0,0.0000
,230233,230123,apb,0.040196,0.042461,107,2.0,15,56.800,4400.0,0.0000
,230233,230224,apb,0.417812,0.455795,107,2.0,15,55.000,4400.0,0.0000
,230234,230187,apb,0.322160,0.683025,107,1.0,21,28.300,2200.0,0.0000
,230234,230235,apb,0.024579,0.052296,107,1.0,21,28.200,2200.0,0.0000
,230235,230234,apb,0.024579,0.052296,107,1.0,21,28.200,2200.0,0.0000
,230235,230648,apb,0.014561,0.030871,107,1.0,21,28.300,2200.0,0.0000
,230236,230217,apb,0.011835,0.025181,107,1.0,21,28.200,2200.0,0.0000
,230236,230926,apb,0.476494,1.181390,107,1.0,25,24.200,2200.0,0.0000
,230236,231014,apb,0.046351,0.098271,107,1.0,21,28.300,2200.0,0.0000
,230236,231073,apb,0.286202,0.709592,107,1.0,25,24.200,2200.0,0.0000
,230238,230279,apb,0.420791,0.436468,106,2.0,15,57.900,4400.0,0.0000
,230238,230369,apb,0.198625,0.309545,107,2.0,27,38.500,4400.0,0.0000
,230238,231185,apb,0.195441,0.325703,106,1.0,13,36.200,2200.0,0.0000
,230241,230277,apb,0.432966,0.704010,107,1.0,9,36.900,2200.0,0.0000
,230277,230206,apb,0.145414,0.236446,107,1.0,9,36.900,2200.0,0.0000
,230277,230241,apb,0.432966,0.704010,107,1.0,9,36.900,2200.0,0.0000
,230277,230334,apb,0.014546,0.036517,107,1.0,29,23.900,2200.0,0.0000
,230278,230362,apb,0.259006,0.642164,107,1.0,25,24.200,2200.0,0.0000
,230278,230367,apb,0.268514,0.430771,107,2.0,31,37.400,4400.0,0.0000
,230278,230368,apb,0.246469,0.611080,107,1.0,25,24.200,2200.0,0.0000
,230278,230370,apb,0.215744,0.541617,107,1.0,29,23.900,2200.0,0.0000
,230279,230238,apb,0.420791,0.436399,106,2.0,15,57.900,4400.0,0.0000
,230279,230370,apb,0.145390,0.364996,107,1.0,29,23.900,2200.0,0.0000
,230279,230373,apb,0.040111,0.041605,106,2.0,15,57.900,4400.0,0.0000
,230280,230367,apb,0.259082,0.403764,107,2.0,27,38.500,4400.0,0.0000
,230280,230399,apb,0.133053,0.213454,107,2.0,31,37.400,4400.0,0.0000
,230280,230602,apb,0.232831,0.362853,107,2.0,27,38.500,4400.0,0.0000
,230281,230926,apb,0.135809,0.340943,107,1.0,29,23.900,2200.0,0.0000
,230281,230928,apb,0.595595,1.262746,107,1.0,21,28.300,2200.0,0.0000
,230281,231005,apb,0.026733,0.037479,107,3.0,23,42.800,6600.0,0.0000
,230281,231072,apb,0.018905,0.026504,107,3.0,23,42.800,6600.0,0.0000
,230285,230599,apb,0.036008,0.050479,107,5.0,23,42.800,11000,0.0000
